Báo CáoQuảng cáo Tìm Kiếm Sản Phẩm - Shopee Việt Nam,,,,,,,,,,,,,,,,,,,,,,,
Tên đăng nhập:,tovasa_store,,,,,,,,,,,,,,,,,,,,,,
Thời gian tạo báo cáo:,23/05/2022 9:04,,,,,,,,,,,,,,,,,,,,,,
Khoảng thời gian,01/05/2022 - 22/05/2022,,,,,,,,,,,,,,,,,,,,,,
Sản phẩm,Giày cao cổ bé trai bé gái bốt đẹp cho bé KIKNE JDA151,,,,,,,,,,,,,,,,,,,,,,
Trạng thái:,Đang chạy,,,,,,,,,,,,,,,,,,,,,,
Mã Người bán,"145598609	",,,,,,,,,,,,,,,,,,,,,,
Mã sản phẩm,"8780736071	",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Thứ tự,Từ khóa,Trạng thái,Loại từ khóa,Lệnh tìm kiếm,Số lượt xem,Số lượt click,Tỷ Lệ Click,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,GMV,GMV trực tiếp,Chi phí,Thứ hạng trung bình,Doanh Thu/Chi Phí,ROI trực tiếp,CIR,CIR trực tiếp
"446	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày hm bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16.5,0,0,0.00%,0.00%
"447	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cho be gái 5 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"448	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giày cho bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"449	",giày cao cổ cho bé,Từ khóa đã xóa,Từ khóa mở rộng,giầy bbr cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"450	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày next bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
"451	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày bé trai 3 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25,0,0,0.00%,0.00%
"452	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày the thao N,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"453	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy trẻ em trắng,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,33,0,0,0.00%,0.00%
"454	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy lười bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"455	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy chun,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.666666667,0,0,0.00%,0.00%
"456	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"457	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày có đèn cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"458	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày  cho bé trai,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.75,0,0,0.00%,0.00%
"459	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,bốt đen,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"460	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giày thê thao cho bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.5,0,0,0.00%,0.00%
"461	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Zara Bé Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,83,0,0,0.00%,0.00%
"462	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giay 3 cm,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,40,0,0,0.00%,0.00%
"463	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày lưới cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8.5,0,0,0.00%,0.00%
"464	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy bé trai 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,42,0,0,0.00%,0.00%
"465	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé trai nháy đèn,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"466	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,dép cho bé trai,3,1,33.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,952,18.33333333,0,0,0.00%,0.00%
"467	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho trẻ em 10 tuổi,11,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.818181818,0,0,0.00%,0.00%
"468	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao em bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"469	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thể thao be gai,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"470	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thể thao bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"471	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày đi học cho bé gái 9 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25,0,0,0.00%,0.00%
"472	",giày cho bé gái,thông thường,Từ khóa chính xác,Giầy cho be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"473	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày 16,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"474	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé trai 2 tuổi,18,1,5.56%,0,0,0.00%,0.00%,0,0,0,0,0,0,468,27.5,0,0,0.00%,0.00%
"475	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày Cho Bé Trai,15,1,6.67%,0,0,0.00%,0.00%,0,0,0,0,0,0,422,4.2,0,0,0.00%,0.00%
"476	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ bé trai,22,3,13.64%,0,0,0.00%,0.00%,0,0,0,0,0,0,2517,1.545454545,0,0,0.00%,0.00%
"477	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày bé gái 2 tuổi,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,46.14285714,0,0,0.00%,0.00%
"478	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giầy thể thao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"479	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày cho bé gái thể thao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"480	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy Cao Cổ Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"481	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày bé gái 3 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17,0,0,0.00%,0.00%
"482	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Sandal Tập Đi Cho Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,27,0,0,0.00%,0.00%
"483	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"484	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày Thể Thao Cho Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"485	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cổ trang,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"486	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giầy thể thao bé gái 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,15,0,0,0.00%,0.00%
"487	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày,33,1,3.03%,0,0,0.00%,0.00%,0,0,0,0,0,0,856,8.454545455,0,0,0.00%,0.00%
"488	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai 7 tuổi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,29.66666667,0,0,0.00%,0.00%
"489	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày trắng có nơ cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,11,0,0,0.00%,0.00%
"490	",giầy cho bé trai,thông thường,Từ khóa mở rộng,GIÀY CÓ KÈN CHO BÉ TRAI,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"491	",giày jordan cho bé,thông thường,Từ khóa mở rộng,Giay nike cho be,1,1,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,376,1,0,0,0.00%,0.00%
"492	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày xuất bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"493	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thê thao cho bé trai 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"494	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho người lớn tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"495	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày the thao be gái,4,2,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,1260,0.25,0,0,0.00%,0.00%
"496	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giầy Cho Bé Gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
"497	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày dép tập đi cho bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,30,0,0,0.00%,0.00%
"498	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giày thể thao  cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"499	",giày jordan cho bé,thông thường,Từ khóa mở rộng,giày nike bé gái,1,1,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,424,6,0,0,0.00%,0.00%
"500	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày thể thao cho bé gái 8 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"501	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giay co banh xe,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19.5,0,0,0.00%,0.00%
"502	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giày jordan cổ thấp cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"503	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nhựa bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25,0,0,0.00%,0.00%
"504	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thẻ thao bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"505	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Tâp Đi Bé Trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"506	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay The thao tre em,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13,0,0,0.00%,0.00%
"507	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày người nhện bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"508	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giay boot,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,48,0,0,0.00%,0.00%
"509	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày gucci bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"510	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày thể thao cổ cao,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.5,0,0,0.00%,0.00%
"511	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày lười bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,34.5,0,0,0.00%,0.00%
"512	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bún cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25,0,0,0.00%,0.00%
"513	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay Boss be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"514	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày nữ cao cổ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19,0,0,0.00%,0.00%
"515	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan cổ cao cho bé,3,1,33.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,953,2.333333333,0,0,0.00%,0.00%
"516	",giày cho bé gái,thông thường,Từ khóa chính xác,Giày cho bé gái,122,3,2.46%,0,0,0.00%,0.00%,0,0,0,0,0,0,2355,1.016393443,0,0,0.00%,0.00%
"517	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Vải Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"518	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy thể thao cho bé,16,2,12.50%,0,0,0.00%,0.00%,0,0,0,0,0,0,766,4.4375,0,0,0.00%,0.00%
"519	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ cho bé,26,4,15.38%,2,0,50.00%,0.00%,1441,0,3,0,427000,0,2882,0.153846154,148,0,0.00%,0.00%
"520	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy thể thao cho bé,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
"521	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày order,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"522	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cho bé trai sơ sinh,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14.75,0,0,0.00%,0.00%
"523	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao e bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"524	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai 3 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"525	",giầy cho bé trai,thông thường,Từ khóa mở rộng,slip on bé trai,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,407,2,0,0,0.00%,0.00%
"526	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giay cho bé gái,44,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.590909091,0,0,0.00%,0.00%
"527	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"528	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao tre em,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"529	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy Thể Thao Cho Bé,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,401,1,0,0,0.00%,0.00%
"530	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trắng cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"531	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày thể thao bé gái trắng,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16,0,0,0.00%,0.00%
"532	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,x shop giày,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.666666667,0,0,0.00%,0.00%
"533	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy cho bé tập đi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"534	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày xanh lá cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"535	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giay bot cho be trai,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"536	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai,17,1,5.88%,0,0,0.00%,0.00%,0,0,0,0,0,0,422,3.882352941,0,0,0.00%,0.00%
"537	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy thể thao bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,22,0,0,0.00%,0.00%
"538	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày thế thao bé gái,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"539	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày vải cổ cao cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"540	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày auth bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"541	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày em bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,35,0,0,0.00%,0.00%
"542	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày thể thao,9,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.111111111,0,0,0.00%,0.00%
"543	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy cho bé sơ sinh 0 12 tháng,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16,0,0,0.00%,0.00%
"544	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cổ chun cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"545	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giầy native cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"546	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thê thao bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,36,0,0,0.00%,0.00%
"547	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy bé H&N,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"548	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày có đế cao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"549	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày hè cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"550	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày hiphop bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"551	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày jd cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"552	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giay cho bé trai,7,1,14.29%,0,0,0.00%,0.00%,0,0,0,0,0,0,478,2.571428571,0,0,0.00%,0.00%
"553	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé gái sơ sinh 0 12 tháng,17,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.52941176,0,0,0.00%,0.00%
"554	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày có đèn,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"555	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé trai,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.6,0,0,0.00%,0.00%
"556	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao phối lưới cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"557	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày búp bê bé gái 9 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"558	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy cao cổ cho bé,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"559	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé gái 5 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"560	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao bé trai bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"561	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày coverse,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"562	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giầy thể  thao cho bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"563	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giày Thể Thao Cho Bé Trai,10,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"564	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,joden  cổ cao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"565	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trẻ em,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"566	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao nhẹ cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"567	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nhựa bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,28,0,0,0.00%,0.00%
"568	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy crocs,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"569	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày lười bé trai 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,40,0,0,0.00%,0.00%
"570	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày đi làm nữ,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"571	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày bé gái dưới 1 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10.5,0,0,0.00%,0.00%
"572	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giầy hè,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14.5,0,0,0.00%,0.00%
"573	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy cao cổ be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"574	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bata cho bé gái 1 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"575	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày boot,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.875,0,0,0.00%,0.00%
"576	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bông cho bé,3,1,33.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,477,1.666666667,0,0,0.00%,0.00%
"577	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Cao Cổ Cho Bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"578	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày thể thao cho hé 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"579	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày van cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"580	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày b,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
